id,media_type,title,date,popularity,vote_average,vote_count,original_language,genres,week
225361,tv,BAT-FAM,2025-11-10,19.2285,3.7,7.0,en,Animation; Family,2025-11-16
1214684,movie,Kiss of the Spider Woman,2025-10-09,19.1798,5.8,22.0,en,Romance; Music; Drama; Thriller,2025-11-16
241576,tv,Had I Not Seen the Sun,2025-11-13,19.0274,5.667,3.0,zh,Crime; Drama; Mystery,2025-11-16
1426518,movie,Being Eddie,2025-11-11,18.4031,7.4,13.0,en,Documentary,2025-11-16
1386792,movie,Lefter: The Story of the Ordinarius,2025-11-13,17.9102,5.857,7.0,tr,Drama; History,2025-11-16
1253000,movie,Deathstalker,2025-10-10,17.3221,6.5,16.0,en,Action; Adventure; Fantasy,2025-11-16
1084244,movie,Toy Story 5,2026-06-17,15.7955,0.0,0.0,en,Animation; Family; Comedy,2025-11-16
1293286,movie,Gunslingers,2025-04-11,15.7539,6.3,72.0,en,Western; Action,2025-11-16
226197,tv,The QUEEN of News,2023-11-17,14.6519,8.1,14.0,cn,Drama,2025-11-16
157367,tv,Palm Royale,2024-03-19,13.7764,6.2,65.0,en,Drama; Comedy,2025-11-16
1288072,movie,Keeper,2025-11-12,12.4459,4.429,7.0,en,Horror; Mystery,2025-11-16
1254808,movie,Nouvelle Vague,2025-10-08,10.4139,7.652,34.0,fr,Comedy; Drama; History,2025-11-16
1254808,movie,Nouvelle Vague,2025-10-08,10.4139,7.652,34.0,fr,Comedy; Drama; History,2025-11-16
1310568,movie,Murder at the Embassy,2025-11-14,7.3623,6.5,5.0,en,Mystery; Thriller; Action,2025-11-16
1419406,movie,The Shadow's Edge,2025-08-16,569.877,6.4,92.0,en,Action; Crime; Thriller,2025-11-23
1363123,movie,The Family Plan 2,2025-11-11,398.4084,6.617,111.0,en,Action; Comedy,2025-11-23
1062722,movie,Frankenstein,2025-10-17,384.5713,7.765,1745.0,en,Drama; Horror; Fantasy,2025-11-23
1054867,movie,One Battle After Another,2025-09-23,309.9881,7.5,1581.0,en,Action; Thriller; Crime,2025-11-23
